,Name_big,Name_dat
1892,NACA63-309 A=0.2,NACA63-309 a=0.2.DAT
1893,NACA63-309 A=0.5,NACA63-309 a=0.5.DAT
1894,NACA63-309 A=0.6,NACA63-309 a=0.6.DAT
1895,NACA63-309 A=0.8,NACA63-309 a=0.8.DAT
1896,NACA63-310,NACA63-310.DAT
1897,NACA63-310 A=0.0,NACA63-310 a=0.0.DAT
1898,NACA63-310 A=0.2,NACA63-310 a=0.2.DAT
1899,NACA63-310 A=0.5,NACA63-310 a=0.5.DAT
1900,NACA63-310 A=0.6,NACA63-310 a=0.6.DAT
1901,NACA63-310 A=0.8,NACA63-310 a=0.8.DAT
1902,NACA63-311,NACA63-311.DAT
1903,NACA63-311 A=0.0,NACA63-311 a=0.0.DAT
1904,NACA63-311 A=0.2,NACA63-311 a=0.2.DAT
1905,NACA63-311 A=0.5,NACA63-311 a=0.5.DAT
1906,NACA63-311 A=0.6,NACA63-311 a=0.6.DAT
1907,NACA63-311 A=0.8,NACA63-311 a=0.8.DAT
1908,NACA63-312,NACA63-312.DAT
1909,NACA63-312 A=0.0,NACA63-312 a=0.0.DAT
1910,NACA63-312 A=0.2,NACA63-312 a=0.2.DAT
1911,NACA63-312 A=0.5,NACA63-312 a=0.5.DAT
1912,NACA63-312 A=0.6,NACA63-312 a=0.6.DAT
1913,NACA63-312 A=0.8,NACA63-312 a=0.8.DAT
1914,NACA63-313,NACA63-313.DAT
1915,NACA63-313 A=0.0,NACA63-313 a=0.0.DAT
1916,NACA63-313 A=0.2,NACA63-313 a=0.2.DAT
1917,NACA63-313 A=0.5,NACA63-313 a=0.5.DAT
1918,NACA63-313 A=0.6,NACA63-313 a=0.6.DAT
1919,NACA63-313 A=0.8,NACA63-313 a=0.8.DAT
1920,NACA63-314,NACA63-314.DAT
1921,NACA63-314 A=0.0,NACA63-314 a=0.0.DAT
1922,NACA63-314 A=0.2,NACA63-314 a=0.2.DAT
1923,NACA63-314 A=0.5,NACA63-314 a=0.5.DAT
1924,NACA63-314 A=0.6,NACA63-314 a=0.6.DAT
1925,NACA63-314 A=0.8,NACA63-314 a=0.8.DAT
1926,NACA63-315,NACA63-315.DAT
1927,NACA63-315 A=0.0,NACA63-315 a=0.0.DAT
1928,NACA63-315 A=0.2,NACA63-315 a=0.2.DAT
1929,NACA63-315 A=0.5,NACA63-315 a=0.5.DAT
1930,NACA63-315 A=0.6,NACA63-315 a=0.6.DAT
1931,NACA63-315 A=0.8,NACA63-315 a=0.8.DAT
1932,NACA63-316,NACA63-316.DAT
1933,NACA63-316 A=0.0,NACA63-316 a=0.0.DAT
1934,NACA63-316 A=0.2,NACA63-316 a=0.2.DAT
1935,NACA63-316 A=0.5,NACA63-316 a=0.5.DAT
1936,NACA63-316 A=0.6,NACA63-316 a=0.6.DAT
1937,NACA63-316 A=0.8,NACA63-316 a=0.8.DAT
1938,NACA63-317,NACA63-317.DAT
1939,NACA63-317 A=0.0,NACA63-317 a=0.0.DAT
1940,NACA63-317 A=0.2,NACA63-317 a=0.2.DAT
1941,NACA63-317 A=0.5,NACA63-317 a=0.5.DAT
1942,NACA63-317 A=0.6,NACA63-317 a=0.6.DAT
1943,NACA63-317 A=0.8,NACA63-317 a=0.8.DAT
1944,NACA63-318,NACA63-318.DAT
1945,NACA63-318 A=0.0,NACA63-318 a=0.0.DAT
1946,NACA63-318 A=0.2,NACA63-318 a=0.2.DAT
1947,NACA63-318 A=0.5,NACA63-318 a=0.5.DAT
1948,NACA63-318 A=0.6,NACA63-318 a=0.6.DAT
1949,NACA63-318 A=0.8,NACA63-318 a=0.8.DAT
1950,NACA63-319,NACA63-319.DAT
1951,NACA63-319 A=0.0,NACA63-319 a=0.0.DAT
1952,NACA63-319 A=0.2,NACA63-319 a=0.2.DAT
1953,NACA63-319 A=0.5,NACA63-319 a=0.5.DAT
1954,NACA63-319 A=0.6,NACA63-319 a=0.6.DAT
1955,NACA63-319 A=0.8,NACA63-319 a=0.8.DAT
1956,NACA63-320,NACA63-320.DAT
1957,NACA63-320 A=0.0,NACA63-320 a=0.0.DAT
1958,NACA63-320 A=0.2,NACA63-320 a=0.2.DAT
1959,NACA63-320 A=0.5,NACA63-320 a=0.5.DAT
1960,NACA63-320 A=0.6,NACA63-320 a=0.6.DAT
1961,NACA63-320 A=0.8,NACA63-320 a=0.8.DAT
1962,NACA63-409,NACA63-409.DAT
1963,NACA63-409 A=0.0,NACA63-409 a=0.0.DAT
1964,NACA63-409 A=0.2,NACA63-409 a=0.2.DAT
1965,NACA63-409 A=0.5,NACA63-409 a=0.5.DAT
1966,NACA63-409 A=0.6,NACA63-409 a=0.6.DAT
1967,NACA63-409 A=0.8,NACA63-409 a=0.8.DAT
1968,NACA63-410,NACA63-410.DAT
1969,NACA63-410 A=0.0,NACA63-410 a=0.0.DAT
1970,NACA63-410 A=0.2,NACA63-410 a=0.2.DAT
1971,NACA63-410 A=0.5,NACA63-410 a=0.5.DAT
1972,NACA63-410 A=0.6,NACA63-410 a=0.6.DAT
1973,NACA63-410 A=0.8,NACA63-410 a=0.8.DAT
1974,NACA63-411,NACA63-411.DAT
1975,NACA63-411 A=0.0,NACA63-411 a=0.0.DAT
1976,NACA63-411 A=0.2,NACA63-411 a=0.2.DAT
1977,NACA63-411 A=0.5,NACA63-411 a=0.5.DAT
1978,NACA63-411 A=0.6,NACA63-411 a=0.6.DAT
1979,NACA63-411 A=0.8,NACA63-411 a=0.8.DAT
1980,NACA63-412,NACA63-412.DAT
1981,NACA63-412 A=0.0,NACA63-412 a=0.0.DAT
1982,NACA63-412 A=0.2,NACA63-412 a=0.2.DAT
1983,NACA63-412 A=0.5,NACA63-412 a=0.5.DAT
1984,NACA63-412 A=0.6,NACA63-412 a=0.6.DAT
1985,NACA63-412 A=0.8,NACA63-412 a=0.8.DAT
1986,NACA63-413,NACA63-413.DAT
1987,NACA63-413 A=0.0,NACA63-413 a=0.0.DAT
1988,NACA63-413 A=0.2,NACA63-413 a=0.2.DAT
1989,NACA63-413 A=0.5,NACA63-413 a=0.5.DAT
1990,NACA63-413 A=0.6,NACA63-413 a=0.6.DAT
1991,NACA63-413 A=0.8,NACA63-413 a=0.8.DAT
1992,NACA63-414,NACA63-414.DAT
1993,NACA63-414 A=0.0,NACA63-414 a=0.0.DAT
1994,NACA63-414 A=0.2,NACA63-414 a=0.2.DAT
1995,NACA63-414 A=0.5,NACA63-414 a=0.5.DAT
1996,NACA63-414 A=0.6,NACA63-414 a=0.6.DAT
1997,NACA63-414 A=0.8,NACA63-414 a=0.8.DAT
1998,NACA63-415,NACA63-415.DAT
1999,NACA63-415 A=0.0,NACA63-415 a=0.0.DAT
2000,NACA63-415 A=0.2,NACA63-415 a=0.2.DAT
2001,NACA63-415 A=0.5,NACA63-415 a=0.5.DAT
2002,NACA63-415 A=0.6,NACA63-415 a=0.6.DAT
2003,NACA63-415 A=0.8,NACA63-415 a=0.8.DAT
2004,NACA63-416,NACA63-416.DAT
2005,NACA63-416 A=0.0,NACA63-416 a=0.0.DAT
2006,NACA63-416 A=0.2,NACA63-416 a=0.2.DAT
2007,NACA63-416 A=0.5,NACA63-416 a=0.5.DAT
2008,NACA63-416 A=0.6,NACA63-416 a=0.6.DAT
2009,NACA63-416 A=0.8,NACA63-416 a=0.8.DAT
2010,NACA63-417,NACA63-417.DAT
2011,NACA63-417 A=0.0,NACA63-417 a=0.0.DAT
2012,NACA63-417 A=0.2,NACA63-417 a=0.2.DAT
2013,NACA63-417 A=0.5,NACA63-417 a=0.5.DAT
2014,NACA63-417 A=0.6,NACA63-417 a=0.6.DAT
2015,NACA63-417 A=0.8,NACA63-417 a=0.8.DAT
2016,NACA63-418,NACA63-418.DAT
2017,NACA63-418 A=0.0,NACA63-418 a=0.0.DAT
2018,NACA63-418 A=0.2,NACA63-418 a=0.2.DAT
2019,NACA63-418 A=0.5,NACA63-418 a=0.5.DAT
2020,NACA63-418 A=0.6,NACA63-418 a=0.6.DAT
2021,NACA63-418 A=0.8,NACA63-418 a=0.8.DAT
2022,NACA63-419,NACA63-419.DAT
2023,NACA63-419 A=0.0,NACA63-419 a=0.0.DAT
2024,NACA63-419 A=0.2,NACA63-419 a=0.2.DAT
2025,NACA63-419 A=0.5,NACA63-419 a=0.5.DAT
2026,NACA63-419 A=0.6,NACA63-419 a=0.6.DAT
2027,NACA63-419 A=0.8,NACA63-419 a=0.8.DAT
2028,NACA63-420,NACA63-420.DAT
2029,NACA63-420 A=0.0,NACA63-420 a=0.0.DAT
2030,NACA63-420 A=0.2,NACA63-420 a=0.2.DAT
2031,NACA63-420 A=0.5,NACA63-420 a=0.5.DAT
2032,NACA63-420 A=0.6,NACA63-420 a=0.6.DAT
2033,NACA63-420 A=0.8,NACA63-420 a=0.8.DAT
2034,NACA63-421,NACA63-421.DAT
2035,NACA63-509,NACA63-509.DAT
2036,NACA63-509 A=0.0,NACA63-509 a=0.0.DAT
2037,NACA63-509 A=0.2,NACA63-509 a=0.2.DAT
2038,NACA63-509 A=0.5,NACA63-509 a=0.5.DAT
2039,NACA63-509 A=0.6,NACA63-509 a=0.6.DAT
2040,NACA63-509 A=0.8,NACA63-509 a=0.8.DAT
2041,NACA63-510,NACA63-510.DAT
2042,NACA63-510 A=0.0,NACA63-510 a=0.0.DAT
2043,NACA63-510 A=0.2,NACA63-510 a=0.2.DAT
2044,NACA63-510 A=0.5,NACA63-510 a=0.5.DAT
2045,NACA63-510 A=0.6,NACA63-510 a=0.6.DAT
2046,NACA63-510 A=0.8,NACA63-510 a=0.8.DAT
2047,NACA63-511,NACA63-511.DAT
2048,NACA63-511 A=0.0,NACA63-511 a=0.0.DAT
2049,NACA63-511 A=0.2,NACA63-511 a=0.2.DAT
2050,NACA63-511 A=0.5,NACA63-511 a=0.5.DAT
2051,NACA63-511 A=0.6,NACA63-511 a=0.6.DAT
2052,NACA63-511 A=0.8,NACA63-511 a=0.8.DAT
2053,NACA63-512,NACA63-512.DAT
2054,NACA63-512 A=0.0,NACA63-512 a=0.0.DAT
2055,NACA63-512 A=0.2,NACA63-512 a=0.2.DAT
2056,NACA63-512 A=0.5,NACA63-512 a=0.5.DAT
2057,NACA63-512 A=0.6,NACA63-512 a=0.6.DAT
2058,NACA63-512 A=0.8,NACA63-512 a=0.8.DAT
2059,NACA63-513,NACA63-513.DAT
2060,NACA63-513 A=0.0,NACA63-513 a=0.0.DAT
2061,NACA63-513 A=0.2,NACA63-513 a=0.2.DAT
2062,NACA63-513 A=0.5,NACA63-513 a=0.5.DAT
2063,NACA63-513 A=0.6,NACA63-513 a=0.6.DAT
2064,NACA63-513 A=0.8,NACA63-513 a=0.8.DAT
2065,NACA63-514,NACA63-514.DAT
2066,NACA63-514 A=0.0,NACA63-514 a=0.0.DAT
2067,NACA63-514 A=0.2,NACA63-514 a=0.2.DAT
2068,NACA63-514 A=0.5,NACA63-514 a=0.5.DAT
2069,NACA63-514 A=0.6,NACA63-514 a=0.6.DAT
2070,NACA63-514 A=0.8,NACA63-514 a=0.8.DAT
2071,NACA63-515,NACA63-515.DAT
2072,NACA63-515 A=0.0,NACA63-515 a=0.0.DAT
2073,NACA63-515 A=0.2,NACA63-515 a=0.2.DAT
2074,NACA63-515 A=0.5,NACA63-515 a=0.5.DAT
2075,NACA63-515 A=0.6,NACA63-515 a=0.6.DAT
2076,NACA63-515 A=0.8,NACA63-515 a=0.8.DAT
2077,NACA63-516,NACA63-516.DAT
2078,NACA63-516 A=0.0,NACA63-516 a=0.0.DAT
2079,NACA63-516 A=0.2,NACA63-516 a=0.2.DAT
2080,NACA63-516 A=0.5,NACA63-516 a=0.5.DAT
2081,NACA63-516 A=0.6,NACA63-516 a=0.6.DAT
2082,NACA63-516 A=0.8,NACA63-516 a=0.8.DAT
2083,NACA63-517,NACA63-517.DAT
2084,NACA63-517 A=0.0,NACA63-517 a=0.0.DAT
2085,NACA63-517 A=0.2,NACA63-517 a=0.2.DAT
2086,NACA63-517 A=0.5,NACA63-517 a=0.5.DAT
2087,NACA63-517 A=0.6,NACA63-517 a=0.6.DAT
2088,NACA63-517 A=0.8,NACA63-517 a=0.8.DAT
2089,NACA63-518,NACA63-518.DAT
2090,NACA63-518 A=0.0,NACA63-518 a=0.0.DAT
2091,NACA63-518 A=0.2,NACA63-518 a=0.2.DAT
2092,NACA63-518 A=0.5,NACA63-518 a=0.5.DAT
2093,NACA63-518 A=0.6,NACA63-518 a=0.6.DAT
2094,NACA63-518 A=0.8,NACA63-518 a=0.8.DAT
2095,NACA63-519,NACA63-519.DAT
2096,NACA63-519 A=0.0,NACA63-519 a=0.0.DAT
2097,NACA63-519 A=0.2,NACA63-519 a=0.2.DAT
2098,NACA63-519 A=0.5,NACA63-519 a=0.5.DAT
2099,NACA63-519 A=0.6,NACA63-519 a=0.6.DAT
2100,NACA63-519 A=0.8,NACA63-519 a=0.8.DAT
2101,NACA63-520,NACA63-520.DAT
2102,NACA63-520 A=0.0,NACA63-520 a=0.0.DAT
2103,NACA63-520 A=0.2,NACA63-520 a=0.2.DAT
2104,NACA63-520 A=0.5,NACA63-520 a=0.5.DAT
2105,NACA63-520 A=0.6,NACA63-520 a=0.6.DAT
2106,NACA63-520 A=0.8,NACA63-520 a=0.8.DAT
2107,NACA63-609,NACA63-609.DAT
2108,NACA63-609 A=0.0,NACA63-609 a=0.0.DAT
2109,NACA63-609 A=0.2,NACA63-609 a=0.2.DAT
2110,NACA63-609 A=0.5,NACA63-609 a=0.5.DAT
2111,NACA63-609 A=0.6,NACA63-609 a=0.6.DAT
2112,NACA63-609 A=0.8,NACA63-609 a=0.8.DAT
2113,NACA63-610,NACA63-610.DAT
2114,NACA63-610 A=0.0,NACA63-610 a=0.0.DAT
2115,NACA63-610 A=0.2,NACA63-610 a=0.2.DAT
2116,NACA63-610 A=0.5,NACA63-610 a=0.5.DAT
2117,NACA63-610 A=0.6,NACA63-610 a=0.6.DAT
2118,NACA63-610 A=0.8,NACA63-610 a=0.8.DAT
2119,NACA63-611,NACA63-611.DAT
2120,NACA63-611 A=0.0,NACA63-611 a=0.0.DAT
2121,NACA63-611 A=0.2,NACA63-611 a=0.2.DAT
2122,NACA63-611 A=0.5,NACA63-611 a=0.5.DAT
2123,NACA63-611 A=0.6,NACA63-611 a=0.6.DAT
2124,NACA63-611 A=0.8,NACA63-611 a=0.8.DAT
2125,NACA63-612,NACA63-612.DAT
2126,NACA63-612 A=0.0,NACA63-612 a=0.0.DAT
2127,NACA63-612 A=0.2,NACA63-612 a=0.2.DAT
2128,NACA63-612 A=0.5,NACA63-612 a=0.5.DAT
2129,NACA63-612 A=0.6,NACA63-612 a=0.6.DAT
2130,NACA63-612 A=0.8,NACA63-612 a=0.8.DAT
2131,NACA63-613,NACA63-613.DAT
2132,NACA63-613 A=0.0,NACA63-613 a=0.0.DAT
2133,NACA63-613 A=0.2,NACA63-613 a=0.2.DAT
2134,NACA63-613 A=0.5,NACA63-613 a=0.5.DAT
2135,NACA63-613 A=0.6,NACA63-613 a=0.6.DAT
2136,NACA63-613 A=0.8,NACA63-613 a=0.8.DAT
2137,NACA63-614,NACA63-614.DAT
2138,NACA63-614 A=0.0,NACA63-614 a=0.0.DAT
2139,NACA63-614 A=0.2,NACA63-614 a=0.2.DAT
2140,NACA63-614 A=0.5,NACA63-614 a=0.5.DAT
2141,NACA63-614 A=0.6,NACA63-614 a=0.6.DAT
2142,NACA63-614 A=0.8,NACA63-614 a=0.8.DAT
2143,NACA63-615,NACA63-615.DAT
2144,NACA63-615 A=0.0,NACA63-615 a=0.0.DAT
2145,NACA63-615 A=0.2,NACA63-615 a=0.2.DAT
2146,NACA63-615 A=0.5,NACA63-615 a=0.5.DAT
2147,NACA63-615 A=0.6,NACA63-615 a=0.6.DAT
2148,NACA63-615 A=0.8,NACA63-615 a=0.8.DAT
2149,NACA63-616,NACA63-616.DAT
2150,NACA63-616 A=0.0,NACA63-616 a=0.0.DAT
2151,NACA63-616 A=0.2,NACA63-616 a=0.2.DAT
2152,NACA63-616 A=0.5,NACA63-616 a=0.5.DAT
2153,NACA63-616 A=0.6,NACA63-616 a=0.6.DAT
2154,NACA63-616 A=0.8,NACA63-616 a=0.8.DAT
2155,NACA63-617,NACA63-617.DAT
2156,NACA63-617 A=0.0,NACA63-617 a=0.0.DAT
2157,NACA63-617 A=0.2,NACA63-617 a=0.2.DAT
2158,NACA63-617 A=0.5,NACA63-617 a=0.5.DAT
2159,NACA63-617 A=0.6,NACA63-617 a=0.6.DAT
2160,NACA63-617 A=0.8,NACA63-617 a=0.8.DAT
2161,NACA63-618,NACA63-618.DAT
2162,NACA63-618 A=0.0,NACA63-618 a=0.0.DAT
2163,NACA63-618 A=0.2,NACA63-618 a=0.2.DAT
2164,NACA63-618 A=0.5,NACA63-618 a=0.5.DAT
2165,NACA63-618 A=0.6,NACA63-618 a=0.6.DAT
2166,NACA63-618 A=0.8,NACA63-618 a=0.8.DAT
2167,NACA63-619,NACA63-619.DAT
2168,NACA63-619 A=0.0,NACA63-619 a=0.0.DAT
2169,NACA63-619 A=0.2,NACA63-619 a=0.2.DAT
2170,NACA63-619 A=0.5,NACA63-619 a=0.5.DAT
2171,NACA63-619 A=0.6,NACA63-619 a=0.6.DAT
2172,NACA63-619 A=0.8,NACA63-619 a=0.8.DAT
2173,NACA63-620,NACA63-620.DAT
2174,NACA63-620 A=0.0,NACA63-620 a=0.0.DAT
2175,NACA63-620 A=0.2,NACA63-620 a=0.2.DAT
2176,NACA63-620 A=0.5,NACA63-620 a=0.5.DAT
2177,NACA63-620 A=0.6,NACA63-620 a=0.6.DAT
2178,NACA63-620 A=0.8,NACA63-620 a=0.8.DAT
2179,NACA63-709,NACA63-709.DAT
2180,NACA63-709 A=0.0,NACA63-709 a=0.0.DAT
2181,NACA63-709 A=0.2,NACA63-709 a=0.2.DAT
2182,NACA63-709 A=0.5,NACA63-709 a=0.5.DAT
2183,NACA63-709 A=0.6,NACA63-709 a=0.6.DAT
2184,NACA63-709 A=0.8,NACA63-709 a=0.8.DAT
2185,NACA63-710,NACA63-710.DAT
2186,NACA63-710 A=0.0,NACA63-710 a=0.0.DAT
2187,NACA63-710 A=0.2,NACA63-710 a=0.2.DAT
2188,NACA63-710 A=0.5,NACA63-710 a=0.5.DAT
2189,NACA63-710 A=0.6,NACA63-710 a=0.6.DAT
2190,NACA63-710 A=0.8,NACA63-710 a=0.8.DAT
2191,NACA63-711,NACA63-711.DAT
2192,NACA63-711 A=0.0,NACA63-711 a=0.0.DAT
2193,NACA63-711 A=0.2,NACA63-711 a=0.2.DAT
2194,NACA63-711 A=0.5,NACA63-711 a=0.5.DAT
2195,NACA63-711 A=0.6,NACA63-711 a=0.6.DAT
2196,NACA63-711 A=0.8,NACA63-711 a=0.8.DAT
2197,NACA63-712,NACA63-712.DAT
2198,NACA63-712 A=0.0,NACA63-712 a=0.0.DAT
2199,NACA63-712 A=0.2,NACA63-712 a=0.2.DAT
2200,NACA63-712 A=0.5,NACA63-712 a=0.5.DAT
2201,NACA63-712 A=0.6,NACA63-712 a=0.6.DAT
2202,NACA63-712 A=0.8,NACA63-712 a=0.8.DAT
2203,NACA63-713,NACA63-713.DAT
2204,NACA63-713 A=0.0,NACA63-713 a=0.0.DAT
2205,NACA63-713 A=0.2,NACA63-713 a=0.2.DAT
2206,NACA63-713 A=0.5,NACA63-713 a=0.5.DAT
2207,NACA63-713 A=0.6,NACA63-713 a=0.6.DAT
2208,NACA63-713 A=0.8,NACA63-713 a=0.8.DAT
2209,NACA63-714,NACA63-714.DAT
2210,NACA63-714 A=0.0,NACA63-714 a=0.0.DAT
2211,NACA63-714 A=0.2,NACA63-714 a=0.2.DAT
2212,NACA63-714 A=0.5,NACA63-714 a=0.5.DAT
2213,NACA63-714 A=0.6,NACA63-714 a=0.6.DAT
2214,NACA63-714 A=0.8,NACA63-714 a=0.8.DAT
2215,NACA63-715,NACA63-715.DAT
2216,NACA63-715 A=0.0,NACA63-715 a=0.0.DAT
2217,NACA63-715 A=0.2,NACA63-715 a=0.2.DAT
2218,NACA63-715 A=0.5,NACA63-715 a=0.5.DAT
2219,NACA63-715 A=0.6,NACA63-715 a=0.6.DAT
2220,NACA63-715 A=0.8,NACA63-715 a=0.8.DAT
2221,NACA63-716,NACA63-716.DAT
2222,NACA63-716 A=0.0,NACA63-716 a=0.0.DAT
2223,NACA63-716 A=0.2,NACA63-716 a=0.2.DAT
2224,NACA63-716 A=0.5,NACA63-716 a=0.5.DAT
2225,NACA63-716 A=0.6,NACA63-716 a=0.6.DAT
2226,NACA63-716 A=0.8,NACA63-716 a=0.8.DAT
2227,NACA63-717,NACA63-717.DAT
2228,NACA63-717 A=0.0,NACA63-717 a=0.0.DAT
2229,NACA63-717 A=0.2,NACA63-717 a=0.2.DAT
2230,NACA63-717 A=0.5,NACA63-717 a=0.5.DAT
2231,NACA63-717 A=0.6,NACA63-717 a=0.6.DAT
2232,NACA63-717 A=0.8,NACA63-717 a=0.8.DAT
2233,NACA63-718,NACA63-718.DAT
2234,NACA63-718 A=0.0,NACA63-718 a=0.0.DAT
2235,NACA63-718 A=0.2,NACA63-718 a=0.2.DAT
2236,NACA63-718 A=0.5,NACA63-718 a=0.5.DAT
2237,NACA63-718 A=0.6,NACA63-718 a=0.6.DAT
2238,NACA63-718 A=0.8,NACA63-718 a=0.8.DAT
2239,NACA63-719,NACA63-719.DAT
2240,NACA63-719 A=0.0,NACA63-719 a=0.0.DAT
2241,NACA63-719 A=0.2,NACA63-719 a=0.2.DAT
2242,NACA63-719 A=0.5,NACA63-719 a=0.5.DAT
2243,NACA63-719 A=0.6,NACA63-719 a=0.6.DAT
2244,NACA63-719 A=0.8,NACA63-719 a=0.8.DAT
2245,NACA63-720,NACA63-720.DAT
2246,NACA63-720 A=0.0,NACA63-720 a=0.0.DAT
2247,NACA63-720 A=0.2,NACA63-720 a=0.2.DAT
2248,NACA63-720 A=0.5,NACA63-720 a=0.5.DAT
2249,NACA63-720 A=0.6,NACA63-720 a=0.6.DAT
2250,NACA63-720 A=0.8,NACA63-720 a=0.8.DAT
2251,NACA63A011,NACA63A011.DAT
2252,NACA63A012,NACA63A012.DAT
2253,NACA63A013,NACA63A013.DAT
2254,NACA63A014,NACA63A014.DAT
2255,NACA63A015,NACA63A015.DAT
2256,NACA63A016,NACA63A016.DAT
2257,NACA63A017,NACA63A017.DAT
2258,NACA63A018,NACA63A018.DAT
2259,NACA63A109,NACA63A109.DAT
2260,NACA63A110,NACA63A110.DAT
2261,NACA63A111,NACA63A111.DAT
2262,NACA63A112,NACA63A112.DAT
2263,NACA63A113,NACA63A113.DAT
2264,NACA63A114,NACA63A114.DAT
2265,NACA63A115,NACA63A115.DAT
2266,NACA63A116,NACA63A116.DAT
2267,NACA63A117,NACA63A117.DAT
2268,NACA63A118,NACA63A118.DAT
2269,NACA63A119,NACA63A119.DAT
2270,NACA63A120,NACA63A120.DAT
2271,NACA63A209,NACA63A209.DAT
2272,NACA63A210,NACA63A210.DAT
2273,NACA63A211,NACA63A211.DAT
2274,NACA63A212,NACA63A212.DAT
2275,NACA63A213,NACA63A213.DAT
2276,NACA63A214,NACA63A214.DAT
2277,NACA63A215,NACA63A215.DAT
2278,NACA63A216,NACA63A216.DAT
2279,NACA63A217,NACA63A217.DAT
2280,NACA63A218,NACA63A218.DAT
2281,NACA63A219,NACA63A219.DAT
2282,NACA63A220,NACA63A220.DAT
2283,NACA63A309,NACA63A309.DAT
2284,NACA63A310,NACA63A310.DAT
2285,NACA63A311,NACA63A311.DAT
2286,NACA63A312,NACA63A312.DAT
2287,NACA63A313,NACA63A313.DAT
2288,NACA63A314,NACA63A314.DAT
2289,NACA63A315,NACA63A315.DAT
2290,NACA63A316,NACA63A316.DAT
2291,NACA63A317,NACA63A317.DAT
2292,NACA63A318,NACA63A318.DAT
2293,NACA63A319,NACA63A319.DAT
2294,NACA63A320,NACA63A320.DAT
2295,NACA63A409,NACA63A409.DAT
2296,NACA63A410,NACA63A410.DAT
2297,NACA63A411,NACA63A411.DAT
2298,NACA63A412,NACA63A412.DAT
2299,NACA63A413,NACA63A413.DAT
2300,NACA63A414,NACA63A414.DAT
2301,NACA63A415,NACA63A415.DAT
2302,NACA63A416,NACA63A416.DAT
2303,NACA63A417,NACA63A417.DAT
2304,NACA63A418,NACA63A418.DAT
2305,NACA63A419,NACA63A419.DAT
2306,NACA63A420,NACA63A420.DAT
2307,NACA63A509,NACA63A509.DAT
2308,NACA63A510,NACA63A510.DAT
2309,NACA63A511,NACA63A511.DAT
2310,NACA63A512,NACA63A512.DAT
2311,NACA63A513,NACA63A513.DAT
2312,NACA63A514,NACA63A514.DAT
2313,NACA63A515,NACA63A515.DAT
2314,NACA63A516,NACA63A516.DAT
2315,NACA63A517,NACA63A517.DAT
2316,NACA63A518,NACA63A518.DAT
2317,NACA63A519,NACA63A519.DAT
2318,NACA63A520,NACA63A520.DAT
2319,NACA63A609,NACA63A609.DAT
2320,NACA63A610,NACA63A610.DAT
2321,NACA63A611,NACA63A611.DAT
2322,NACA63A612,NACA63A612.DAT
2323,NACA63A613,NACA63A613.DAT
2324,NACA63A614,NACA63A614.DAT
2325,NACA63A615,NACA63A615.DAT
2326,NACA63A616,NACA63A616.DAT
2327,NACA63A617,NACA63A617.DAT
2328,NACA63A618,NACA63A618.DAT
2329,NACA63A619,NACA63A619.DAT
2330,NACA63A620,NACA63A620.DAT
2331,NACA63A709,NACA63A709.DAT
2332,NACA63A710,NACA63A710.DAT
2333,NACA63A711,NACA63A711.DAT
2334,NACA63A712,NACA63A712.DAT
2335,NACA63A713,NACA63A713.DAT
2336,NACA63A714,NACA63A714.DAT
2337,NACA63A715,NACA63A715.DAT
2338,NACA63A716,NACA63A716.DAT
2339,NACA63A717,NACA63A717.DAT
2340,NACA63A718,NACA63A718.DAT
2341,NACA63A719,NACA63A719.DAT
2342,NACA63A720,NACA63A720.DAT
2343,NACA64(1)-112,NACA64(1)-112.DAT
2344,NACA64(2)-215,NACA64(2)-215.DAT
2345,NACA64(2)-415,NACA64(2)-415.DAT
2346,NACA64(3)-218,NACA64(3)-218.DAT
2347,NACA64(3)-418,NACA64(3)-418.DAT
2348,NACA64(3)-618,NACA64(3)-618.DAT
2349,NACA64(4)-221,NACA64(4)-221.DAT
2350,NACA64(4)-421,NACA64(4)-421.DAT
2351,NACA64-009,NACA64-009.DAT
2352,NACA64-012,NACA64-012.DAT
2353,NACA64-015,NACA64-015.DAT
2354,NACA64-018,NACA64-018.DAT
2355,NACA64-021,NACA64-021.DAT
2356,NACA64-109,NACA64-109.DAT
2357,NACA64-109 A=0.0,NACA64-109 a=0.0.DAT
2358,NACA64-109 A=0.2,NACA64-109 a=0.2.DAT
2359,NACA64-109 A=0.5,NACA64-109 a=0.5.DAT
2360,NACA64-109 A=0.6,NACA64-109 a=0.6.DAT
2361,NACA64-109 A=0.8,NACA64-109 a=0.8.DAT
2362,NACA64-110,NACA64-110.DAT
2363,NACA64-110 A=0.0,NACA64-110 a=0.0.DAT
2364,NACA64-110 A=0.2,NACA64-110 a=0.2.DAT
2365,NACA64-110 A=0.5,NACA64-110 a=0.5.DAT
2366,NACA64-110 A=0.6,NACA64-110 a=0.6.DAT
2367,NACA64-110 A=0.8,NACA64-110 a=0.8.DAT
2368,NACA64-111,NACA64-111.DAT
2369,NACA64-111 A=0.0,NACA64-111 a=0.0.DAT
2370,NACA64-111 A=0.2,NACA64-111 a=0.2.DAT
2371,NACA64-111 A=0.5,NACA64-111 a=0.5.DAT
2372,NACA64-111 A=0.6,NACA64-111 a=0.6.DAT
2373,NACA64-111 A=0.8,NACA64-111 a=0.8.DAT
2374,NACA64-112,NACA64-112.DAT
